Refseq accn,Genbank accn,Organism name,TaxID
PRJNA225555,PRJNA63705,Salmonella enterica subsp. enterica serovar Newport str. RI_10P078,997344
PRJNA225556,PRJNA63703,Salmonella enterica subsp. enterica serovar Newport str. RI_10P069,997343
PRJNA225557,PRJNA63701,Salmonella enterica subsp. enterica serovar Newport str. RI_10P068,997342
PRJNA225558,PRJNA63699,Salmonella enterica subsp. enterica serovar Newport str. WA_14900,997341
PRJNA225559,PRJNA63697,Salmonella enterica subsp. enterica serovar Newport str. WA_14885,997340
PRJNA225560,PRJNA63695,Salmonella enterica subsp. enterica serovar Newport str. WA_14882,997339
PRJNA225561,PRJNA63693,Salmonella enterica subsp. enterica serovar Newport str. WA_14881,997338
PRJNA225562,PRJNA63691,Salmonella enterica subsp. enterica serovar Newport str. VA_R100512572,997337
PRJNA225563,PRJNA63689,Salmonella enterica subsp. enterica serovar Newport str. VA_R100512570,997336
PRJNA225564,PRJNA46897,Salmonella enterica subsp. enterica serovar Senftenberg str. NC_MB012510-0038,749962
PRJNA225567,PRJNA66675,Salmonella enterica subsp. enterica serovar Heidelberg str. SARA35,1029997
PRJNA225568,PRJNA78473,Salmonella enterica subsp. enterica serovar Heidelberg str. 82-2052,1124934
PRJNA225569,PRJNA78475,Salmonella enterica subsp. enterica serovar Heidelberg str. 24390,1124935
PRJNA225570,PRJNA67437,Salmonella enterica subsp. enterica serovar Typhimurium str. AZ 057,1037262
PRJNA225571,PRJNA42909,Salmonella enterica subsp. enterica serovar Typhimurium str. ST4581,702980
PRJNA225572,PRJNA161827,"Salmonella enterica subsp. salamae serovar 58:l,z13,z28:z6 str. 00-0163",1173951
PRJNA225573,PRJNA42913,Salmonella enterica subsp. enterica serovar Saintpaul str. SARA26,702982
PRJNA225574,PRJNA42919,Salmonella enterica subsp. enterica serovar Paratyphi B str. SARA62,702985
PRJNA225575,PRJNA161825,"Salmonella enterica subsp. indica serovar 6,14,25:z10:1,(2),7 str. 1121",1173950
PRJNA225576,PRJNA161823,"Salmonella enterica subsp. houtenae serovar 50:g,z51:- str. 01-0133",1173948
PRJNA225602,PRJNA162637,Gloeobacter kilaueensis JS1,1183438
PRJNA225603,PRJNA222287,Carnobacterium sp. WN1359,1266845
PRJNA225604,PRJNA222409,Staphylococcus aureus subsp. aureus Z172,1406863
PRJNA225693,PRJNA42915,Salmonella enterica subsp. enterica serovar Paratyphi B str. SARA56,702983
PRJNA225694,PRJNA161809,Salmonella enterica subsp. enterica serovar Worthington str. ATCC 9607,1173940
PRJNA225695,PRJNA62873,Salmonella enterica subsp. enterica serovar Virchow str. ATCC 51955,984254
PRJNA225696,PRJNA161805,Salmonella enterica subsp. enterica serovar Urbana str. ATCC 9261,1173938
PRJNA225697,PRJNA60513,Salmonella enterica subsp. enterica serovar Muenchen str. ATCC 8388,930770
PRJNA225698,PRJNA66667,Salmonella enterica subsp. enterica serovar Typhimurium str. SARA13,1029978
PRJNA225699,PRJNA61153,Salmonella enterica subsp. enterica serovar Thompson str. ATCC 8391,935705
PRJNA225700,PRJNA65247,Salmonella enterica subsp. enterica serovar Tennessee str. TXSC_TXSC08-21,1003192
PRJNA225702,PRJNA66685,Salmonella enterica subsp. enterica serovar Tallahassee str. 0012,1029982
PRJNA225703,PRJNA61353,Salmonella enterica subsp. enterica serovar Sloterdijk str. ATCC 15791,938141
PRJNA225704,PRJNA60519,Salmonella enterica subsp. enterica serovar Senftenberg str. ATCC 8400,930773
PRJNA225705,PRJNA78391,Salmonella enterica subsp. enterica serovar Stanley str. ATCC 7308,1124968
PRJNA225706,PRJNA78457,Salmonella enterica subsp. enterica serovar Senftenberg str. 604314,1124966
PRJNA225707,PRJNA60517,Salmonella enterica subsp. enterica serovar Senftenberg str. ATCC 43845,930772
PRJNA225708,PRJNA72635,Salmonella enterica subsp. enterica serovar Saintpaul str. JO2008,1079469
PRJNA225709,PRJNA78407,Salmonella enterica subsp. enterica serovar Soerenga str. 695,1124967
PRJNA225710,PRJNA61359,Salmonella enterica subsp. enterica serovar Rubislaw str. ATCC 10717,938143
PRJNA225711,PRJNA66665,Salmonella enterica subsp. enterica serovar Paratyphi B str. SARA42,1029977
PRJNA225712,PRJNA60525,Salmonella enterica subsp. enterica serovar Paratyphi B str. ATCC 51962,930776
PRJNA225713,PRJNA60523,Salmonella enterica subsp. enterica serovar Paratyphi B str. ATCC 19940,930775
PRJNA225714,PRJNA60527,Salmonella enterica subsp. enterica serovar Paratyphi B str. ATCC 8759,930777
PRJNA225715,PRJNA60521,Salmonella enterica subsp. enterica serovar Paratyphi B str. ATCC 10719,930774
PRJNA225716,PRJNA61149,Salmonella enterica subsp. enterica serovar Paratyphi B str. ATCC BAA-1585,523829
PRJNA225717,PRJNA61433,Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 11511,941189
PRJNA225718,PRJNA72637,Salmonella enterica subsp. enterica serovar Pullorum str. 19945,1079470
PRJNA225719,PRJNA78385,Salmonella enterica subsp. enterica serovar Panama str. ATCC 7378,1124961
PRJNA225720,PRJNA78387,Salmonella enterica subsp. enterica serovar Poona str. ATCC BAA-1673,1124962
PRJNA225721,PRJNA63685,Salmonella enterica subsp. enterica serovar Oranienburg str. 701,997334
PRJNA225722,PRJNA63683,Salmonella enterica subsp. enterica serovar Oranienburg str. 0250,997333
PRJNA225723,PRJNA63681,Salmonella enterica subsp. enterica serovar Meleagridis str. 0047,997332
PRJNA225724,PRJNA78459,Salmonella enterica subsp. enterica serovar Minnesota str. ATCC 49284,1124956
PRJNA225725,PRJNA46895,Salmonella enterica subsp. enterica serovar Senftenberg str. 423984-2,749961
PRJNA225726,PRJNA72643,Salmonella enterica subsp. enterica serovar Montevideo str. 8387,1079473
PRJNA225727,PRJNA62843,Salmonella enterica subsp. enterica serovar Mbandaka str. ATCC 51958,984237
PRJNA225728,PRJNA78455,Salmonella enterica subsp. enterica serovar Miami str. 1923,1124955
PRJNA225729,PRJNA72655,Salmonella enterica subsp. enterica serovar Muenchen str. baa1674,1079478
PRJNA225730,PRJNA46901,Salmonella enterica subsp. enterica serovar Senftenberg str. 316235162,749964
PRJNA225731,PRJNA72653,Salmonella enterica subsp. enterica serovar Muenchen str. baa1594,1079477
PRJNA225732,PRJNA78399,Salmonella enterica subsp. enterica serovar Muenster str. 420,1124959
PRJNA225733,PRJNA78397,Salmonella enterica subsp. enterica serovar Muenster str. 0315,1124958
PRJNA225734,PRJNA62841,Salmonella enterica subsp. enterica serovar Kentucky str. ATCC 9263,984236
PRJNA225735,PRJNA66693,Salmonella enterica subsp. enterica serovar Kentucky str. 5349,1029980
PRJNA225736,PRJNA72647,Salmonella enterica subsp. enterica serovar Javiana str. 10721,1079474
PRJNA225737,PRJNA61941,Salmonella enterica subsp. enterica serovar Javiana str. PRS_2010_0720,945541
PRJNA225738,PRJNA161439,Salmonella enterica subsp. enterica serovar Indiana str. ATCC 51959,1173850
PRJNA225739,PRJNA61429,Salmonella enterica subsp. enterica serovar Inverness str. ATCC 10720,941187
PRJNA225740,PRJNA78389,Salmonella enterica subsp. enterica serovar Hadar str. ATCC 51956,1124933
PRJNA225741,PRJNA62839,Salmonella enterica subsp. enterica serovar Gaminara str. ATCC BAA-711,984235
PRJNA225742,PRJNA78401,Salmonella enterica subsp. enterica serovar Give str. 564,1124980
PRJNA225743,PRJNA78403,Salmonella enterica subsp. enterica serovar Derby str. 626,1124929
PRJNA225744,PRJNA61435,Salmonella enterica subsp. enterica serovar Chester str. ATCC 11997,941190
PRJNA225745,PRJNA78409,Salmonella enterica subsp. enterica serovar Cerro str. 818,1124928
PRJNA225746,PRJNA61355,Salmonella enterica subsp. enterica serovar Choleraesuis str. ATCC 10708,938142
PRJNA225747,PRJNA63677,Salmonella enterica subsp. enterica serovar Choleraesuis str. 0006,997330
PRJNA225749,PRJNA60515,Salmonella enterica subsp. enterica serovar Braenderup str. ATCC BAA-664,930771
PRJNA225750,PRJNA78393,Salmonella enterica subsp. enterica serovar Bareilly str. ATCC 9115,1124925
PRJNA225751,PRJNA78383,Salmonella enterica subsp. enterica serovar Berta str. ATCC 8392,1124926
PRJNA225752,PRJNA97503,Salmonella enterica subsp. enterica serovar Bareilly str. 2780,1163747
PRJNA225753,PRJNA159361,Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000200,1173468
PRJNA225754,PRJNA159359,Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000197,1173467
PRJNA225757,PRJNA159351,Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000183,1173463
PRJNA225758,PRJNA78471,Salmonella enterica subsp. enterica serovar Agona str. 648586-1,1124923
PRJNA225759,PRJNA78467,Salmonella enterica subsp. enterica serovar Agona str. 419639 2-1,1124921
PRJNA225760,PRJNA161323,Salmonella enterica subsp. enterica serovar Albany str. ATCC 51960,1173798
PRJNA225761,PRJNA61145,Salmonella enterica subsp. enterica serovar Agona str. ATCC 51957,935702
PRJNA225762,PRJNA78463,Salmonella enterica subsp. enterica serovar Agona str. 632182-2,1124919
PRJNA225764,PRJNA78395,Salmonella enterica subsp. enterica serovar Anatum str. USDA 100,1124924
PRJNA225766,PRJNA161287,"Salmonella enterica subsp. diarizonae serovar 60:r:e,n,x,z15 str. 01-0170",1173780
PRJNA225767,PRJNA168128,Salmonella enterica subsp. enterica serovar Nchanga str. CFSAN001092,1196830
PRJNA225768,PRJNA168127,Salmonella enterica subsp. enterica serovar Nchanga str. CFSAN001091,1196829
PRJNA225769,PRJNA167395,Salmonella enterica subsp. enterica serovar Eastbourne str. CFSAN001084,1194158
PRJNA225770,PRJNA167394,Salmonella enterica subsp. enterica serovar Cubana str. CFSAN001083,1194157
PRJNA225771,PRJNA167393,Salmonella enterica subsp. enterica serovar Havana str. CFSAN001082,1194156
PRJNA225772,PRJNA167392,Salmonella enterica subsp. enterica serovar London str. CFSAN001081,1194155
PRJNA225774,PRJNA167390,Salmonella enterica subsp. enterica serovar Ohio str. CFSAN001079,1194153
PRJNA225775,PRJNA167389,Salmonella enterica subsp. enterica serovar Manhattan str. CFSAN001078,1194152
PRJNA225776,PRJNA167388,Salmonella enterica subsp. enterica serovar Norwich str. CFSAN001077,1194151
PRJNA225777,PRJNA167387,Salmonella enterica subsp. enterica serovar Litchfield str. CFSAN001076,1194150
PRJNA225778,PRJNA167386,Salmonella enterica subsp. enterica serovar Hartford str. CFSAN001075,1194149
PRJNA225779,PRJNA162799,Salmonella enterica subsp. enterica serovar Braenderup str. CFSAN000756,1182171
PRJNA225781,PRJNA167396,Salmonella enterica subsp. enterica serovar Stanleyville str. CFSAN000624,1194159
PRJNA225883,PRJNA210345,Shewanella decolorationis S12,1353536
PRJNA225886,PRJNA173664,Propionibacterium acnes HL042PA3,1226748
PRJNA225887,PRJNA183325,Acinetobacter gyllenbergii NIPH 230,1217658
PRJNA225888,PRJNA217360,Acinetobacter nectaris CIP 110549,1392540
PRJNA225889,PRJNA217358,Acinetobacter oleivorans CIP 110421,1391912
PRJNA225890,PRJNA217357,Acinetobacter indicus CIP 110367,1341679
PRJNA225891,PRJNA217359,Acinetobacter brisouii CIP 110357,1341683
PRJNA225892,PRJNA183328,Acinetobacter tjernbergiae DSM 14971 = CIP 107465,1120928
PRJNA225893,PRJNA213740,Mucispirillum schaedleri ASF457,1379858
PRJNA225894,PRJNA186083,Escherichia coli HVH 50 (4-2593475),1280998
PRJNA225895,PRJNA186119,Escherichia coli HVH 98 (4-5799287),1281034
PRJNA225896,PRJNA186346,Escherichia coli UMEA 3336-1,1281243
PRJNA225897,PRJNA186352,Escherichia coli UMEA 3426-1,1281249
PRJNA225898,PRJNA186337,Escherichia coli UMEA 3290-1,1281234
PRJNA225899,PRJNA186366,Escherichia coli UMEA 3693-1,1281263
PRJNA225900,PRJNA186344,Escherichia coli UMEA 3323-1,1281241
PRJNA225901,PRJNA186349,Escherichia coli UMEA 3342-1,1281246
PRJNA225902,PRJNA219244,Acinetobacter lwoffii NIPH 512,1400346
PRJNA225997,PRJNA63145,Solanum tuberosum,4113
PRJNA225998,PRJNA86123,Citrus sinensis,2711
PRJNA226021,PRJNA217476,Changuinola virus,40052
PRJNA226026,PRJNA202053,Klebsiella pneumoniae BIDMC 41,1328427
PRJNA226027,PRJNA202052,Klebsiella pneumoniae BIDMC 40,1328426
PRJNA226028,PRJNA202051,Escherichia coli BIDMC 39,1328450
PRJNA226029,PRJNA202050,Escherichia coli BIDMC 38,1328449
PRJNA226030,PRJNA202049,Escherichia coli BIDMC 37,1328448
PRJNA226031,PRJNA202048,Klebsiella pneumoniae BIDMC 36,1328425
PRJNA226032,PRJNA202036,Klebsiella pneumoniae BIDMC 25,1328420
PRJNA226033,PRJNA202035,Klebsiella pneumoniae BIDMC 24,1328419
PRJNA226034,PRJNA202034,Klebsiella pneumoniae BIDMC 23,1328418
PRJNA226035,PRJNA202033,Klebsiella pneumoniae BIDMC 22,1328417
PRJNA226036,PRJNA202032,Klebsiella pneumoniae BIDMC 21,1328416
PRJNA226037,PRJNA202000,Klebsiella Pneumoniae UCICRE 14,1328397
PRJNA226038,PRJNA201997,Enterobacter cloacae UCICRE 12,1329856
PRJNA226039,PRJNA201996,Enterobacter cloacae UCICRE 11,1329855
PRJNA226040,PRJNA201994,Klebsiella Pneumoniae UCICRE 10,1328395
PRJNA226041,PRJNA201992,Enterobacter cloacae UCICRE 9,1329854
PRJNA226042,PRJNA201991,Klebsiella Pneumoniae UCICRE 8,1328394
PRJNA226043,PRJNA201990,Klebsiella Pneumoniae UCICRE 7,1328393
PRJNA226044,PRJNA201989,Klebsiella Pneumoniae UCICRE 6,1328392
PRJNA226045,PRJNA201988,Enterobacter cloacae UCICRE 5,1329853
PRJNA226046,PRJNA201987,Klebsiella Pneumoniae UCICRE 4,1328391
PRJNA226047,PRJNA201986,Enterobacter cloacae UCICRE 3,1329852
PRJNA226048,PRJNA201985,Klebsiella Pneumoniae UCICRE 2,1328390
PRJNA226049,PRJNA201972,Escherichia coli BWH 32,1328432
PRJNA226050,PRJNA201971,Enterobacter cloacae BWH 31,1329845
PRJNA226051,PRJNA201970,Klebsiella pneumoniae BWH 30,1328385
PRJNA226052,PRJNA201969,Enterobacter cloacae BWH 29,1329844
PRJNA226053,PRJNA201968,Klebsiella pneumoniae BWH 28,1328384
PRJNA226054,PRJNA201963,Klebsiella pneumoniae MGH 48,1328380
PRJNA226055,PRJNA201961,Klebsiella pneumoniae MGH 46,1328378
PRJNA226056,PRJNA201959,Klebsiella pneumoniae MGH 44,1328376
PRJNA226057,PRJNA201957,Klebsiella oxytoca MGH 42,1328431
PRJNA226058,PRJNA201955,Klebsiella pneumoniae MGH 40,1328374
PRJNA226059,PRJNA201953,Enterobacter sp. MGH 38,1329834
PRJNA226060,PRJNA201951,Klebsiella pneumoniae MGH 36,1328372
PRJNA226061,PRJNA201949,Enterobacter sp. MGH 34,1329832
PRJNA226062,PRJNA201947,Klebsiella pneumoniae MGH 32,1328370
PRJNA226063,PRJNA201945,Klebsiella pneumoniae MGH 30,1328368
PRJNA226064,PRJNA201943,Klebsiella oxytoca MGH 28,1328429
PRJNA226065,PRJNA201941,Enterobacter sp. MGH 26,1329830
PRJNA226066,PRJNA201940,Enterobacter sp. MGH 25,1329829
PRJNA226067,PRJNA201939,Enterobacter sp. MGH 24,1329828
PRJNA226068,PRJNA201938,Enterobacter sp. MGH 23,1329827
PRJNA226069,PRJNA201937,Enterobacter sp. MGH 22,1329826
PRJNA226070,PRJNA201936,Klebsiella pneumoniae MGH 21,1328366
PRJNA226071,PRJNA201935,Klebsiella pneumoniae MGH 20,1328365
PRJNA226072,PRJNA201934,Klebsiella pneumoniae MGH 19,1328364
PRJNA226073,PRJNA201933,Klebsiella pneumoniae MGH 18,1328363
PRJNA226074,PRJNA201932,Klebsiella pneumoniae MGH 17,1328362
PRJNA226075,PRJNA201931,Enterobacter sp. MGH 16,1329825
PRJNA226076,PRJNA213743,Firmicutes bacterium ASF500,1378168
PRJNA226077,PRJNA222498,Lactococcus lactis subsp. lactis bv. diacetylactis str. LD61,1408260
PRJNA226080,PRJNA214551,Mycobacterium bovis,1765
PRJNA226103,PRJNA218163,Escherichia coli JJ1886,1355100
PRJNA226109,PRJNA177186,Burkholderia pseudomallei NCTC 13179,1241583
PRJNA226110,PRJNA178199,Actinoplanes friuliensis DSM 7358,1246995
PRJNA226111,PRJNA203688,Spiribacter sp. UAH-SP71,1335757
PRJNA226112,PRJNA206218,Streptococcus suis T15,1340847
PRJNA226113,PRJNA211871,Campylobacter coli 15-537360,1358410
PRJNA226114,PRJNA222882,Streptococcus pneumoniae A026,1408179
PRJNA226115,PRJNA224754,Bacillus amyloliquefaciens CC178,1412898
PRJNA226237,PRJNA33121,Catonella morbi ATCC 51271,592026
PRJNA226238,PRJNA82533,Enterococcus cecorum DSM 20682 = ATCC 43198,1121864
PRJNA226239,PRJEB1494,Staphylococcus capitis CR01,1296619
PRJNA226240,PRJNA186047,Escherichia coli HVH 12 (4-7653042),1280965
PRJNA226241,PRJNA186108,Escherichia coli HVH 86 (4-7026218),1281023
PRJNA226242,PRJNA186129,Escherichia coli HVH 108 (4-6924867),1281044
PRJNA226243,PRJNA186161,Escherichia coli HVH 136 (4-5970458),1281069
PRJNA226244,PRJNA186180,Escherichia coli HVH 148 (4-3192490),1281081
PRJNA226245,PRJNA186184,Escherichia coli HVH 152 (4-3447545),1281085
PRJNA226246,PRJNA186206,Escherichia coli HVH 178 (4-3189163),1281107
PRJNA226247,PRJNA186294,Escherichia coli UMEA 3148-1,1281192
PRJNA226248,PRJNA186068,Escherichia coli HVH 36 (4-5675286),1280986
PRJNA226267,PRJNA184845,Staphylococcus pasteuri SP1,1276282
PRJNA226679,PRJNA71299,Salmonella enterica subsp. enterica serovar Agona str. 400095 18,1072595
PRJNA226680,PRJNA71297,Salmonella enterica subsp. enterica serovar Agona str. 400095 17,1072594
PRJNA226681,PRJNA71295,Salmonella enterica subsp. enterica serovar Agona str. 400095 14,1072593
PRJNA226682,PRJNA71293,Salmonella enterica subsp. enterica serovar Agona str. 400095 13,1072592
PRJNA226683,PRJNA71291,Salmonella enterica subsp. enterica serovar Agona str. 400095 11,1072591
PRJNA226684,PRJNA71289,Salmonella enterica subsp. enterica serovar Agona str. 392869-2,1072590
PRJNA226685,PRJNA71287,Salmonella enterica subsp. enterica serovar Agona str. 392869-1,1072589
PRJNA226686,PRJNA71285,Salmonella enterica subsp. enterica serovar Agona str. 246555-3,1072588
PRJNA226687,PRJNA71283,Salmonella enterica subsp. enterica serovar Agona str. 241981,1072587
PRJNA226688,PRJNA63687,Salmonella enterica subsp. enterica serovar Newport str. VA_R100506907,997335
PRJNA226716,PRJEA76335,Escherichia coli HUSEC2011,1109442
PRJNA226717,PRJNA178195,Pseudomonas sp. VLB120,69328
PRJNA226983,PRJNA196925,Salmonella enterica subsp. enterica serovar Saintpaul str. S-70,1321366
PRJNA226984,PRJNA197302,Salmonella enterica subsp. enterica serovar Oranienburg str. S-76,1323580
PRJNA226986,PRJNA213885,Smithella sp. ME-1,1380771
PRJNA226987,PRJNA223318,Youngiibacter fragilis 232.1,994573
PRJNA226988,PRJNA222630,Pseudomonas putida S12,1215087
PRJNA226993,PRJNA177177,Campylobacter fetus subsp. testudinum 03-427,1244528
PRJNA226994,PRJNA224564,Anaplasma marginale str. Dawn,1412841
PRJNA227090,PRJNA198495,Candidatus Halobonum tyrrellensis G22,1324957
PRJNA227091,PRJNA198763,Streptococcus pneumoniae BHN191,1327998
PRJNA227092,PRJNA201082,Streptococcus pneumoniae BHN237,1330042
PRJNA227093,PRJNA201081,Streptococcus pneumoniae BHN418,1330041
PRJNA227094,PRJNA201085,Streptococcus pneumoniae BHN427,1330044
PRJNA227095,PRJNA210324,Pseudoalteromonas luteoviolacea 2ta16,1353533
PRJNA227099,PRJDB351,Vibrio halioticoli NBRC 102217,1219072
PRJNA227100,PRJNA215076,uncultured Desulfofustis sp. PB-SRB1,1385624
PRJNA227101,PRJNA215075,uncultured Thiohalocapsa sp. PB-PSB1,1385625
PRJNA227102,PRJNA171846,Streptomyces sp. PVA 94-07,1223307
PRJNA227103,PRJNA171847,Streptomyces sp. GBA 94-10,1218177
PRJNA227104,PRJNA221622,hot springs metagenome,433727
PRJNA227214,PRJEB4542,Clostridium tetani 12124569,1231072
PRJNA227215,PRJNA222573,Pediococcus pentosaceus SL4,1408206
PRJNA227216,PRJEB4621,Escherichia coli str. K-12 substr. MC4100,1403831
PRJNA227217,PRJNA224303,Anaplasma marginale str. Gypsy Plains,1412840
PRJNA227218,PRJNA225857,Bacillus toyonensis BCT-7112,1415784
PRJNA227223,PRJDA49157,Candidatus Caldiarchaeum subterraneum,311458
PRJNA227224,PRJNA207502,Streptomyces rapamycinicus NRRL 5491,1343740
PRJNA227263,PRJNA182713,Pseudomonas chloritidismutans AW-1,1263865
PRJNA227324,PRJNA211968,Lutibaculum baratangense AMV1,631454
PRJNA227325,PRJNA222642,Pseudomonas aeruginosa VRFPA05,1408193
PRJNA227422,PRJDB361,Thermotoga elfii NBRC 107921,1219083
PRJNA227423,PRJDB362,Thermotoga hypogea NBRC 106472,1219084
PRJNA227424,PRJNA181147,Candidatus Liberibacter americanus str. Sao Paulo,1261131
PRJNA227425,PRJNA225654,Exiguobacterium sp. MH3,1399115
PRJNA227426,PRJNA186535,Asticcacaulis benevestitus DSM 16100 = ATCC BAA-896,1121022
PRJNA227427,PRJNA186530,Asticcacaulis sp. AC402,1282361
PRJNA227428,PRJNA186529,Asticcacaulis sp. AC460,1282360
PRJNA227429,PRJNA186532,Asticcacaulis sp. AC466,1282362
PRJNA227430,PRJNA186533,Asticcacaulis sp. YBE204,1282363
PRJNA227431,PRJNA224149,Pseudomonas aeruginosa DHS01,1411700
PRJNA227432,PRJNA223167,Lactobacillus fermentum NB-22,1408443
PRJNA227562,PRJNA219430,Streptococcus mutans PKUSS-HG01,1403829
PRJNA227563,PRJNA221218,Streptococcus mutans PKUSS-LG01,1404260
PRJNA227564,PRJNA222779,Betaproteobacteria bacterium MOLA814,1408164
PRJNA227773,PRJEA50681,Ralstonia solanacearum CMR15,859655
PRJNA227907,PRJNA218558,Enterobacter cloacae S611,1399146
PRJNA227909,PRJNA217851,Burkholderia cenocepacia KC-01,1396830
PRJNA228910,PRJNA32025,Francisella tularensis subsp. holarctica OSU18,393011
PRJNA228931,PRJNA185335,Pseudomonas aeruginosa PA1,1279007
PRJNA228932,PRJNA185336,Pseudomonas aeruginosa PA1R,1279008
PRJNA228933,PRJNA221198,Mycoplasma hyorhinis DBS 1050,634997
PRJNA228979,PRJNA201656,Escherichia coli CE418,1331063
PRJNA228980,PRJNA201657,Escherichia coli CE516,1331064
PRJNA228981,PRJNA201658,Escherichia coli CE549,1331065
PRJNA229113,PRJEB4369,Rickettsia monacensis IrR/Munich,1269334
PRJNA229114,PRJNA124067,Staphylococcus aureus subsp. aureus PSP1996,1169408
PRJNA229115,PRJNA188766,Propionibacterium acnes PA2,1292038
PRJNA229116,PRJNA188768,Propionibacterium acnes P6,1292039
PRJNA229117,PRJNA200566,Lactobacillus crispatus EM-LC1,1328863
PRJNA229118,PRJNA223507,Serratia sp. DD3,1410619
PRJNA229119,PRJNA223505,Methyloglobulus morosus KoM1,1116472
PRJNA229120,PRJNA224118,uncultured archaeon A07HR67,1412871
PRJNA229121,PRJNA224119,uncultured archaeon A07HB70,1412872
